,train,val,test
52,e2cc4a7c135e3adab45fbb4b6daee85c,0c3ccc68bb8f3804b9354614dee25e96,bb20bb9808853f89908255cd33929097
53,14ee548578833c4b9f2847f66b05d716,321a2f2fd293371ba8f17226ed80f8ba,0756de3d3042375d9b86eb1ff45bd974
54,f08ee35a673836b584b80da641ecc42a,4ab6deef0b81353e8305de2cfd79aeac,b1ede4a3e33036ce91609e73683e8b04
55,e6c2d8b6642e31e5a827c1a1721dbc38,8005e5f3758c31189473ee9f021c59ba,94f18cadb2f83c6b8615e897684464e4
56,266c96d87c39390bbfc97c14d3460e6f,a6482e7b7170372c8c20a2ad10c41998,37d446313f8b352e9438b36e2ce391eb
57,e40d6f4607de3f24aee38be0a9e135fa,87b34802dc4730b4828b1a4d51292812,40828e02d84f358d8af9427c77387c4f
58,03bc623b99df35ba89ed983808e911ee,eafb983d233435f6992b374557885a68,025da870336e3f8aa37003ba63326481
59,8bd17c92e660314991ae5b7f29d034f8,dc9b0107666836478956cd4321b352e6,1a09d85426d13d83982dcf4faa15b8e9
60,7309d6a496ab3020b9758fe632043857,357512f528563c1bbcc1bc61f9a2d146,11ad438de7f939babb7557a88866f817
61,e688c1c32852351bbdddf977eb1aeb8f,0708bb9b472733f4bcaf403aee1daa21,b2eeb584174a314e8d995134abd1d256
62,9ed07288b6b9387d94b0cb443a759d56,5b15ec0604f23398aee8f99f5ddefe1b,8bf7bf35738f3cb2904946b4becdbf09
63,7c898555c33e3dd9b32adc77a3e463b1,0c88fc2816993a79aef61cce7fa7b3ac,60baffbccf2e39289d9e5f2de0439770
64,04142d78121f377c85ff32f8b5c8dbff,d5c955c7207030b9af51027ace069e24,d0a9701b82e73c0d8bb9ed4898b01e17
65,6a0849217c2a32b99ec196de52161ae3,dfefb589731f3af8b9dfdc820809f6c9,d00eb26d4a5f334c8a061a7bc1f46c7a
66,b1437fe14e2e37d38a34bad88ac8e1c6,446b6630d02a3ca7ae7cd5b7a8c983ad,da2b8fbc05a83593ae9c8b90d7149f04
67,58a205f91a2030cf931475cbbf25b8df,abd91d73f882345f8711c31d047ccc4d,31e0e586162f3f0a93b05a36641f06b0
68,3ad6ae03fab63d94a57bfb905e96ef0b,c00f830cb948302fbcfa0c72305a64ca,8ee3615394ac384a8fd76bcef7f46365
69,cfbef7ae82a63191a5b1821b5853e4e7,e9c56749bd8234eab640a2e64eddcc13,c27b30fb2d5c3567b07df40063d5a93e
70,549d9c86954d30b0994cf4f719bf3e38,6212d142b7be3dd6a8a84eb0f3fdad26,2a5fb4b2d70c3a419e018a2b0222dee1
71,951e6470820b3177ab5608cab540b659,8d4d8f8dc77e3a109b21bdb5ca65662a,851c9095a7ae33b4822c639dce786707
72,2697618e14433a7eaed34c5a96c3f37f,7ba1deef34393ae999f620092eb27259,143599d4f93e3c2bab4d05dd630079b8
73,bf558cf227663f6d985957f74d0142c2,da11ce7abfa13bb7983ea8b718cca17f,39a6fafbf86c3728ab22034c4e1234ba
74,a22f3a13ad783aad831595f5c24da0a0,08c46c81029e3f7f9738b529ee1feef7,756f60b18a3f3f70b9d2f81945f6ebca
75,a8275b664d053c43975494d85ae8b078,d86263f1546730598a3f112eba1a6245,6f6bd6d65a10314e93a45e10758bbc9a
76,7bf3b9a7d7e630bebc3263ba1dd1a7b5,cdb082fd822b3755aa9ac3e5877d5ec9,dccc24efdbca35b3b38f77cd228aa05d
77,d79f816c8a803dd2b0d4b7cebb536f34,55ba6509201233e592d000a1f142f741,3de3e67c36373edcb39fb2f45b3ea772
78,c56f99b5756c39f6ba25d80115e73b01,dd6d5a52630539918a082c725b8adfe7,b3bff00212493a6f9ec1bc41dab27f55
79,a18ae16a7bcf391196d683082e6ad5b6,df6d0a446e3b327b9a264a62962f5b55,4f1537c957e031ed949112207ad1f76d
80,066224e868243107bba1c41af32ab03a,05bddc242dbc3df6a14823b18470b8d4,c502c1a1f7883d5db202254bd0d92de4
81,7d67e69b39203793882877d80bd349e1,62d9f5d07cbe353c90024dbc2b257a94,ea2206ea2b26304a8ab08699c4c2a5f2
82,0abddd83018d322395bfbf359727168c,c982fca7fad93c83b400d257e3a243c1,9acb7a03ca3c3a98b9e8b131999c54e4
83,c64c841b6a89321c99987740f927fa79,0a92e77fe26c31d58956d8bd5a4f0f43,e926617dd9483ba3af82820f25f6e7fd
84,58bade8abd4b3adebf62e069ee7dd605,ab7bf92907b335f98aab790c6e6df4c9,fdea3fd7d1b13c51b8168a084c72c4c4
85,d4010f9454303d3aba34eef2e28d7170,1e1d64fa21663911b3969db8c5b7899a,93e8084ebc3038bdb474cbce8e63d71b
86,c35c15b81c033a41b54a40f3c2c973a4,47d71f86707d3337854b08f6db1583a6,81acc0e7614f339eae506414ef820901
87,ef7d703ca9613744bcf5115d57696f8e,82dd51e4a47633848214e95be95e7481,971568f1389633dfabf6fae83a2289aa
88,4660b47b75093d7a847d2a855cd779b7,ab1d33e35b82324a9c0014ce5b8bb149,4ea2c6912eb2399b9797d04a8a327557
89,24cd719467033be8893e65ab0286fc44,c2f2fa0a15f0303082ee958b589c083d,370eaf308130327eac4b2eb5c45b233c
90,8d99a55b933c3a2fb3a81acb385cefe4,0bd96d7180b73dc1bc671e5013761ffa,c324017a82983a3cac1dfed71db83023
91,fa4fccc3a44031419b41e9046e11432d,7f2e2a8e29cb3cb9a03c4999289a57ac,2e7265552ab031019e27cb28499454a3
92,ec461cad520c3d05891efa58174ed8a6,b35c07f367743252b9ba53ff96b9074f,394a8d0c181c3219a5a894c88d517d6c
93,380c59035435318eb6d8a35fa1104e63,baedf2e749103943a4eec6fb937007b2,722a944386cc31c787e976b26ba8cb6e
94,aa64084ce1d93bd4a8d3d69c92192e59,99de7b07143439e5b9cec5c0c7fbd378,68e706ea2bb43ee2bf4daee833d95b8e
95,5bfffda8f71e3b42bd702241af34c122,20d78f16b2d232f7bb33f88fb1c1f3b0,91c86b21dc113baca04f22bd07248789
96,6e446729fbe4391a83c7299f877c4cea,452cfae64b843745a42998f4d5f43471,4ef987258aac3dca956419ab6d099a09
97,f71923649c2f3831ad5bcd56df1f6189,bfc2c4c637be3860ac4f8e1bcbf4d33d,1ea244b2dfb63aaf8dc92730092a74b1
98,153a96ce97ee34398eb0a6f395fc6908,1e0e317bd0e632489febcd2648aaf057,96ac786c084235ec9df48aa522887720
99,0f9dadbb80ad33b6ba41b2bda2554228,381362a01e6037b3bae94969d2b1dc47,f5c4ed59b6533ee69980b51cf952d5a7
100,9ffa4fc7c8163f6c9dce92786b679777,b176b1eace4d3762a58290f60c54eaef,18527d380f783a62a294d0a526f630c1
101,15612c2add0a38c8afb94cfa1ab452db,587becc0ce2a32afabfd76db10dab41b,a79811a14ce13ec1b49e7bbed9c3d68b
102,87f469bdf45c347a855d5e1f3496d52f,a80ad1f2639d3b6b8f17f377b5c18c6e,27376da2b96d322d817759d26f823f02
103,6bb959ec43543d3bba7504b1149b9256,142fadd109043a2b8bd2e3c0a30c51ed,17c7183e4e71332fa11a222a2721d9e5
104,aef778489a8a3313be8c4e5c296b52ee,18daff85d6963a889404e08319da58a2,e3d050bf112f3b68ae6c12acfb730490
105,15de612850de3e4a940355da5e7dd3c4,b9522eedee403359a1ae6731f7ca96aa,7f7aa677af5337e48fa72587dd803f92
106,19c95dfcf2d83883be0c400865458e6a,b094f29ce2133db5a2e1c86a18fb6967,b56decce5e693c14b33560d0a70dc072
107,f29fbd2d671c37d69004f420842bd5cf,b563c619fc2d306396e14db27b488290,e6c0568565ce393aa149a618046a7d3b
108,88bebc4c2c883c85b73aca664b9b6ba1,5a094c43c4083a84ac697dce06386c83,631ea6d2691f399c892f10bbae2fd46b
109,e4d4135042b93c97aa32295bc9cde867,1d1fb907d4fb3239a8242b44fc52d2d8,24cee7348f923195a781f6a56e4ccd44
110,38bc9fe2e5c93f4093f04e90a6962d0b,d2aa10f0ce9a39deb886856b9c745feb,4e6ee33d01c93a90888d483d90c6dffd
111,7f379eae86bd37f5aeecaf24c1aec3d0,2402e7c78cce3b7bb4c09e906a690220,12b527a8c754347aa8eef15c83f03875
112,1a621c103f7c3528b36549145c583b09,2bf6fca9561f3b92b7d69359345e86ab,d58d0f94d187341093292a9839022efa
113,356e2a4e58833331b72827d60cc66d38,1fbc0f81f92a32ffb0a9a176e92f8471,c181b5ec9bcd3a4b9580c5890faeec94
114,1f9c483b45e33119b10554348d0b1f0b,acfd7885dd7335ab9da768116330cf2a,aa03a950c3b639e0aec72cc0e443078b
115,284daf3b8e243baab78fabc3420bbf6c,4dbd509912aa3577ae2fb2a4cdfff376,f87587784bff3df3b81e8cedfe92f5fd
116,9573b628051833f8a6af8bdcd49eeb7f,e19488e572e334908c959aeb202046b2,85fc5b588c413964a08b031d2c3e4f67
117,46b09fc57d913dcca98d2eb09498c003,d4a72fb9c111398f9742ba9cec9c10fb,88ec3533eabe3bebbb805284737f241a
118,eaedac432214340fb6ac981091071cb2,6bf382f3521a3eb59a4cb131bd61cd91,dfff42cfd85e3ab4a63b656bd2d537b0
119,6b869556001733a5a29ec025c4b70472,bd0fc2c669be3a198558072cb74cc5be,25fdb727ecf53471aa742695f1fbf03f
120,e697dfb6134c3f389ba0252022a2b1f1,814df1d2f4e5303cb3c51f74e1e2034a,f21c7b9086773bc2aa5146e4e94c4158
121,2ddbf790dc5737378e57b7eb35048127,a03c6a97566e37a994a6359779e11346,b8a40a10429735d9b3416213da2e7a72
122,46524d2653d43bcf959e5cb4f96d86bb,fdfc75f1b8b9315494175379ce8692c2,492d2af3487734a7b1f1c88319476d62
123,c3951c7f34c63ffcbe9ee6da212df363,75d5f8dde64233008e28fbd465fbe139,525049c281f93a9bbd6c03e2a441991e
124,a174e5351c843b429f737d4c54a28c9b,90fed673be3733b0bf158ce07d6b815b,c27426c7e570325987d22e14e6ed91b6
125,4fd87a22114d30c78cd3c32f1ebe5909,e6d660b70c9c380d93fc41ec007aaab7,f0a8961214bb3a06bbd41ff14b4dfb15
126,435dd4aa3355348dbd151909e052c67e,d1116ed5a5e93d4d9d70cf6d7fcd51c5,26e7cc9ddaef3a94a8213dbe7854b16d
127,098faa67c39d3e1aaa2decabd4464dbd,dc0d74bce9a43c038bbf3c950324dde6,def065d979d138a7996bb53d4875f5da
128,4611d785f5ec341685e178b0864a9ac1,24fa7a5edf323eb7a6f56f0e1f7ea41c,ac61209a5a3d35298c8cf5f45673e2b5
129,01914a56bbf0316eb53d6d7bd6b56921,2b5b297071e03bba8c81435577d474ad,c0cb882e3c313bd3af444fca40f111ce
130,1c162806a1933281b00bbfb03e1e63c6,f1fa1769ac4b3ffb8fd0ba5e7409b7b0,11c4056b496a373b9744fc87ffc0325f
131,a7b7b066711531b690564a1ce397b407,28f01bad7e3d3f319af1f9e6cc81dec8,690d5a6ee7ac3d26aeaf2095e6bd91d1
132,e46d31711d223e00b6e694f982ee39dc,7ab0778f7d6a3058a3ad14d7c2abad22,bb3be09789a23b978cb16af70c4edfbb
133,31b6bfe087f83607bc1a15e91ff125ad,557b3e5caadd39f7b7a91c5a6b6ea831,3d389c621ff33ea48ea16001701a0a0b
134,a35483f58de633638a48111c19f12db4,ded72ffdd7a4301a8f47b3ee6e0672eb,32a3e8fda4aa3150a6886dd7cb739aaa
135,4145045238ae34be9ce546b3497a0e6f,590e98b436c834278c5dad8d4585f114,9bd4000d10093bb18974921a96bd8b55
136,51bdf26b0ba13e45ae54ae5c46cb99ae,63e84c970cca30a0bfad9a33e5e1bb5a,a2442132d7753c56b60758fff4627457
137,0fc63a4f79aa3862ab75003c07ecdc52,4b48ae6726673e6ca5da73a947d4eeb1,9a6f818c65d53637a8ebd23d9891fde1
138,a761ae63abdf3ae9bd30512f47ca4aa9,cd8d3a2c71233283bd3085e4e96457ba,dd376c0ccd573c7e8b976cbb979a5ddb
139,61ed2d1a93c9397aaad954baa255d71f,84df7d22f7ea39728dbb9faf34eb55cd,7f2f0c03d6d53cd98b22b46b859f552b
140,0cb95ee0bce23b29985d4794e912ee17,243edfd08c8b3b45b2bae5837d844644,481e82020cad3d628eba59862f4c48d9
141,cd619bd94ed8355387a712f7cecb426e,402f87e37efe3392881e1317e9de6013,48d4242ba3c73facada00c6b475ecf34
142,a193fff871b537b88b4bb90e0a0bb600,46d9a40891103443872718e8c85333d0,f221db4395eb3ab488b3efea27de005f
143,0edbf06453ef38c487e930e08b118ba0,4f3417f66df33368961b1e8b4cb327a0,f6a77dd8b9903d9fa634ee91448725a2
144,b07a6f8e2b94386ca98425237575c72d,db0795f5030a3942ba3e137959383f15,0cc56910b86d3e009c1bf6639e73e42e
145,4631480cb5b53a72884cd8dafd2dbe62,46e6eebc22cf3626a6f4b7e8d6b742e3,13d2e306d23a3601849b0ca9055b4d71
146,f15ac872403a30378a2353b507b5df5a,f66ab409777a3dcd97470cd314a1a94b,48c66d3d261d3fbbb7d2ad071a1b3ab8
147,9ae1ca571c223a0b815172c0120b5488,0cf3b977d0cf3260b1a8b3abf9943205,83e9861cc582382396cc890e739467fb
148,d63dabffc5ba3993b4a3faaa811f27fa,c7c8604e6857398fa6c19f71f6a45feb,95b23bf4860d3264bb27d858018f147b
149,138516d0c1a33ae2bd68242779528192,c65ddeba3c0f3bc2815947ce98b6c7a5,645de571f6763ae987bd87ac4f0a26eb
150,a684368d3fef3a60974edfd90edd2813,6f885550330c3dc49ddc67f76da83846,370e94ae8e103aa78b20c78599a7a7c0
151,75266eaf4b8c3ba599c44d1af1e157eb,bcef3aebf3123ab898814c1d879b7ffa,cf94547f47713c20b328d5d97eead30b
152,9618a5f1c7f33aefb72e66a429eecb88,ee1a9d3dc2453ca4a5219aabcae26e4f,5fb8157dc56233d189bfc223dffa5157
153,3dd2c5a20b0233aa86715ec310838814,0063b73eb05139f6aac855e858833e52,f54451e5fe563c12ba85d1acdf048a42
154,aa8db3148f6b331193287d6aa6e2f0d0,ed373bde3044387da776683ced130bef,6cdf44328cf43bc5a44e80914da413bd
155,e3e8f38be3913b549270d33f29f48f15,aea0ae8cefdb3c78a8405aba7cce5c96,79ca3b94e7653fd8a86a19651cbc7b8c
156,d284fac22bc6387aa86d831552da327f,5f95c589c6263938a1bd2d1837236118,5ba67781c881392086986418964630b0
157,fec23558f8033a67961420b27925d455,062c72f3b8133db9a308022a585956e2,2880687f6ab83857b05a42f738a5cf4c
158,402a2af71cf43bf68e5bb080ed05f23f,4a0cac111c4c3dc0addd105d300cb17b,ffc47a7907fb37b08e5863fdeb5302d6
159,78f647fb174b39ba9928bdf0e700057a,0e7685ab423f3e1c8b180cf53f4779ea,57f58bed9ad432e79206b4be6b72f4d6
160,ee01e82dfee035a59de764ba3381d34e,7dd7dc98752b3fc4943a47f9458bd280,543259bbdb8a3b02a871e58e58c9b55b
161,62f0fd3b7e2330f0830e3489e52a35ef,f2f5949562b93e63a2450d7c4b6dd655,45f6731d45e33b298b224afb28ecee41
162,1844b0635df93c31b1274c44134cb665,ef9aa644d8473676a5e6ad8c1373201f,be6309a67a62347987481cc22a641519
163,4d5be2f9b85d3233ac57ff8c9db85488,d31332201ebf3fe4b0ba2f90545450f1,16104d13a26f3611abb3648b67c127a0
164,97f53cc91b0635119266c65e8bc51d47,df701146125e3ee2941ed039fb0e7a5c,d42a96f18e403f3fa0c76edccc47c98e
165,506950a7e2e936a5a9dff83122c2bf68,1280adca21e33747aa516c832c3a6f7b,bb5e94ed9d15385bb1229564a353ccbe
166,6a66c996159836d58fb35a117e88f84a,9a90705864573243800541265865a4ce,5c3d6e22aa4538ab9d13d164b2b1f458
167,5104ac2629fe31048b5fe13d58308782,e320aeb96c4f3d15bba3ccbf846bc566,c4bfb308a73b3c28ad00ab7d68c96b07
168,d4721cc362ec34d3b590ab01a8792186,328cf1741ab03a13b344fa3aa745f208,ef0a3370fb0e3c46a0d018134b5eabdb
169,ab278dd425e43154a0ded9e7598ab51d,6292456af83e3602b27ae6096c497809,89beca7dff3b36de899419186eba034e
170,26959802cea13715bd249968ab12d543,b30ff21fa97f3d10acbfb822833c4b14,f2c6ed6e24963f64aca20c31488c025b
171,fe453897d1923847a6525c95c7d84b66,c8b52b59a4b43d2ebede6ec9d77326a2,89d3fb60454637d49b0af62871f658fd
172,37993f99f7ce3a79bd629846aba0e316,25f2aeeee3ce31c1b07f02a56003a27a,6b5f38751666304eaeffdd5adec7840a
173,efb50be8371c3ae6b943c64431f5c30f,40a380e7c3db34a797a3428bad6f9327,b7f65b918e5030e8a56a1a4f56d93b14
174,0b1330b1623d3eb6a490f5dc3bc63eb0,3ff1003cc8dd31a6b174fb939ddf3ad8,d419330e34223ed0932f34ac861f86a3
175,0e9593eeedb63336a1b6637cae49c6a5,3da6476cace93e5cb26bae1449c87cab,6a0e9a2d02f530bfa2a40b33d4fa9ba5
176,3ae2a105f2393c0f996deaa002ac9ba7,2ab6f78a5a773a6bb7f2ce5324b31f56,99ef610d17233005976c83af25cff75a
177,8b95c83c6eec3ef59eaca999855b417a,e70ecec42c0e39dca7f1d99fa8ff27d1,097fd78e07f739ada5aab76f8ada3a9b
178,1217ea7a00303dd6b3c7ca91303159fc,64d597839adc33acb868e1540becc9d4,ac1a0a02030e3addab2e8eab51da426a
179,27e982998dec381d81f42bdf1401509a,06308b8bbdb43f53af2a9d61da113759,bf69743cccdd3ff6a14b51ff4d1732b7
180,c80a5b61e27f3d2d8377a5ae037e5692,b6dff024e8c43877a85c5b77e5214746,b62357a69ced3636b9ecf5825a70ca28
181,583677c43c3a3581992b87849309bb35,2bbb09ad643a378ea2c173ba0622ec04,4442c744ef683b55bbd06af840afa72f
182,0b54666dd28d3d84aea59d50ccabb405,927c5242dceb3264a299e0dd6e226586,1db0309e231e33a9a6212476504eac4a
183,df766b01434b34ceac58d6001981d6a2,8b39d3f5d43b30c090a001d79f3c2182,181b4aa1d43c3b23b19b444fd8625a15
184,dffbf594eec336f980cd89360c016403,3b56abb2ab893960b95696774575da92,6a8fd8ed89193e8b834c790242adce0c
185,179a2e38636e348ba844fb3452269fe8,71cb0b1c199d35bbacb562607469bb8c,191ed2196b7e373da45ddc4f19f3de38
186,c2563f40816e380cb416f74038c0a96b,c2b7174383f23af987062d4f15d4d280,7679d82dee613e0b9ca4c31e1c899902
187,810671b9ff3f35d0bf4976390c590a5f,677b6bdcd51630eab1237772fd47cf69,19d39d73c923325fa77cbb4d9a4e3865
188,9a4d9f89def234e1bd43e4b250512285,04be289bb2f73dcb85d5b535e3dabf0f,ecde32e024e937f3b274c493684305df
189,2be0e4c86f3b3f679e21961b474ca9e3,e63a8715001835ffa6a2d610a77aab2a,40a45dcf22a7312fa2902127042d6182
190,ff6a51e183393aeda7507d6bc406de98,3a4ea0d4fa24316db4076695a80c2ff0,d1630b967e0f3a57867855ebd436aa3a
191,186a536b27bf3e7dbc1775a516c67ad3,64a6db65c63e3e62875ade8167c58ca7,3274d3f6e52039a193fb069d89bb7f55
192,5ae3ca06e5773777b899b863f35d74ef,6b489959b1d8391d892fa69d86d98692,b43968da742532fc8252aef9ab9cfc6c
193,a17677a5e218306ab32719193c49c5e6,1970568d1a0539b5bd3cf821bac6bad8,77fe5497e8f43699986d9abd1c71c5a6
194,474921bfd83b35da92fd12fbc52026ef,70464f71de453b8b9fe259862e79260d,f19bb79313c833bcbef9a0e2203b8764
195,0c64712bb6e333a591f6fd649e79adb7,90189b72b83633148b8380fb31da9e6e,6dcc193bfba631b9858a6e012038a060
196,0657a22219893b1da7a8baa7bfe86928,0f2a6f98055334248dde1fac6d792446,0bc75ba74e0134d4a753bb1566c09ccc
197,1f888cc40bde3f719b19985dc30ff381,da109c311e6030d99e4c66da327d0cd6,cf016f8cdfbf3a11a424e8b20cee3348
198,29a5f769c32231ff9a3eab6050dd0f1c,d89b29cc707a35fc87b0124954130eef,2cc5ec5e9ab3376fb4d91a2f96d75c3b
199,072fa953282b3131983c6a819bdb840d,85f854da589137a3ab38d8f4cf26737a,ef4ac2836edc3748a56f49796eef02ef
200,750e70a07ba03931aaf169860507bf3a,b54207b56b49324395936117177cf9e8,88df4aeb0fa135f9843353a403ff05fb
201,1a431376424d3f499a7c55200e1c5011,c0fb226ddab13686954ae315e4857680,402581bc390c3cdeb79cbeea006a09ac
202,c2b5503ba1953fc6a30781cbe462afac,f668a83a8b7c3fc79e4de8321f221a65,cc2415e4cfe230a3bbfd90c673cb44d6
203,d9366e3fa842383cad15377a71e715d1,27fd20618ab83712b7c1763aca221a84,b2a091718336302fa6e683b07e675f9c
204,bb40d7716e9130329f7837694d8309cb,6076af5eb967368da0a20034899c624e,f181fccb33fa3784b495818f84c05fe8
205,0fd02649bcfe347083b92832d1c92584,759ae81c49e73b8989dc87a90214a58a,21978899bfa63b66aa092f27c3cd6732
