,train,val,test
103,adf26be083b73789aecd13ef3ee786fd,eaa9d9daf97c3541bca0544ba2c36567,0d67e26093f73b158c31e7e39df17ed7
104,cdb082fd822b3755aa9ac3e5877d5ec9,99c66bd52d23311a8d2853180bd0db93,92116434e5393ba9bf63488860ee4802
105,20b142afcf8a3e18b61560563c2d6cf2,2cd452d39f0337f6af79ca839bf777c4,581a02a8327733978a95f926c816e684
106,9747060d2d1f3d1d9dfecca35184136c,1949833c60993ad6aa923bc93ea57dd3,803c5694523930c38eba78fe63363e18
107,746fef13704039648cdfc495ceeb71bb,fc143f0eca5a39b3877273667f596e59,9aacf56fa92f3577b4cc5995d6c13f5e
108,dd6d5a52630539918a082c725b8adfe7,9e36733bb8de36c0b8d80e872c97be6d,ea0689666d8936849e3ba0183df1ef49
109,c4f347a366c33b7c8e86412e62c84680,c8c5da020a653bf381f7fe63fa975a25,a866d11ba2053c0bb4a8a4d5e3f44b5d
110,4aafd1c9e1143eda8c12955c6a123ac2,ba06d92df1dd332ba130d4e7527e2c24,f4218845a37e3a778f0a64f8bbe4e293
111,6d092d8199b4303e9a1dd527babeaf23,385d2225dbd83c4782010f09864385b1,e20723fcfb7a3c78974cf1b105feb7be
112,a16b2dc54ca03c81b9a15643aef9e260,ac326686cd6e3096a3a7c3495ecbf267,8bf2bef9e2df340fba2d1c54a22858a5
113,be9b10e87d17365bb28c408b0a419e66,810671b9ff3f35d0bf4976390c590a5f,d466e4a3dcdd362283e60a2925a0a358
114,05bddc242dbc3df6a14823b18470b8d4,98d93f9781d93f2cb3c69c44ba083d6d,159d7aaf732035c9b7263fbb7f970d74
115,62d9f5d07cbe353c90024dbc2b257a94,0ca35b0088fc3595b95341a5e0500cb6,d55e93be137430688afb865a7710d32a
116,81d1765b15d33a3c9645c90292a4cc87,0fbcb53c779c39fe9cb6e1ba2991cca3,bae223323bf53d9aa6e3d2fed281d1ac
117,85b5fdb08005376fa1869fedff31e4cc,229d520b5f6d39bb8bb96580d0927df8,d57e048f56453f70bffd0a77a4da0da4
118,c982fca7fad93c83b400d257e3a243c1,3a36c6aeadfe3a52a858c932673a3f54,7b77230b1df93eb2afc6a42dab58851f
119,b6fd102234823a118d331e01cb3a6d85,8f694bc082843faab6d564bee3014a51,f0ed25211f1131d68e6bb1ae5bb4d930
120,1308c7614d3f32e2a29e6a5369811e58,fdaedc8907f43ca18cf6537223bdfc6e,e13d11a2982b3fd9a11117077f4519f7
121,d7ebc7d19a8c3af9823f555ea48f34a8,41f4ffa15e3a32659a68219b2de14f94,56c6efb052e33c6d8238b207ed244b4d
122,ab7bf92907b335f98aab790c6e6df4c9,548f200c472d33fcbcced68e5379b1b7,dc947bc343ee32bab477865b093adca2
123,b1ade6a004ef33d8a6c0bdc9408162b7,4f62707a276c36cfb9fd36786c188825,13022072a3683690ba6f9ded8caeab1a
124,4329b9714aff31148038a29f0cfbcf7a,d05f6f05e6d93673aa0301092286ade8,6da62501f7983b6f8d0b916629663b05
125,c30ad2d229a83b0cb6e91337a8ecbdec,e4113b018e53373cbda3b2af220bd5dc,45403f57524f38c7949430c62a677b88
126,24fbb4dae5a13e6195c19b57feb2f6f9,0a87b37a27673ab98c33d86b6a2a963b,19497628c4ae37639272e2a897d20801
127,47d71f86707d3337854b08f6db1583a6,561f8e333d6635b9bdc988a552f2e3d8,57d5e46075793df7aa6b2ae316d65dc4
128,9eaef28a81433de89541cc78a80351b2,0d0a96ce2e5a3035bbb98cfe960a9917,9c0ad20c3d0e3e6cae71c3c48eb9abc3
129,7006d756f5233caf9e385b773b98fdcd,683b696ce3e939f396e02ff48c9badcd,f71923649c2f3831ad5bcd56df1f6189
130,0a959a1a4f3a38d585fe2890d68f93ff,5f95c589c6263938a1bd2d1837236118,eb24a87bcbf7334099ec1b74c6c0100a
131,419be16281f23fe2a6964bc2c61c9616,c19582302b0f394489cd0f7073fb7e8e,4d44299a8d9e3c30a0d7ec4299d15953
132,84c7cacee1a63986b56d7a80a73676d4,86206aaae4fd3cf3b158364fd0fec43b,730a998305e43505a1206a1218176345
133,4b46e6a6567237dc9b8302c8ce58fc9e,169fae2c346b335e81b00d33762c9d9d,5d9ce9082d7a3f7eb391e199428efb7c
134,580d63cc541c330e86c61bc344335cd1,5406063115523885801f37708a9b31cc,8fc2ee0fb884353692820d5896ca5363
135,a48fd0ae07d939ec9ace1c6bda4e85e9,b30bf3bd25033d2482741113688bbdaf,49cfd867e93a33d49d5c2e69b51d25e8
136,0bd96d7180b73dc1bc671e5013761ffa,b94c057f7af83c76995d8a4b667ea876,46718cbcea6b3c9b9e5eeba3788a3ec5
137,7f2e2a8e29cb3cb9a03c4999289a57ac,41db093c9b463c79be778ac7b22ff27b,269f44145e6835ca902eb575f9f50bb4
138,e0804577039d3d70bd228d9ca046d9ff,eeb61cd834533d44b8aef51bd9cbca63,34968edb52923b89bec8a99f91f8ade8
139,0be27d4809d73091b5c54e577f50f4b5,3bead2e255ab3b42baf8b842acb1dcff,35043bfee2fe3ca2ad96e996601ad4e5
140,0098b60cc2363aa28f4eabbc4f663a39,94252d4745063da8a98a3f673baa1149,d4545c3a9ecb3615b4933b288c0d290b
141,4ff37432db2c30e7b9474fd84f105a11,0b1330b1623d3eb6a490f5dc3bc63eb0,fc22325e8a58381e84a5b3f8b70a4600
142,452cfae64b843745a42998f4d5f43471,2b38e0b6eccb391d9ba9bc978692e2b7,bd64c4b5a18e308591672198af287152
143,44f7e92a4bc13612bddde7484c6063cb,0b54666dd28d3d84aea59d50ccabb405,a7a695e5d1003e318e5588bbf75c8b0a
144,f1546df91042331995dd0b32ddcc25f5,65833da322e93aa097108f336f6a416a,42a5d08977783118aa09c4d489aa7afe
145,6a7ce238e3f63fa9b0d34d09c45f3d00,c2aca5c9d6b8334eb1c09923558be915,8f4292182dd03b8db38a5f1c88106989
146,df09889c5b5e3d6a8a5f306da40e2d34,f28e78878c65343cbd92e675f9040469,ff6bd3267b5c3790b9fd523cc8c0839a
147,8a617538154d31dbafa18fb1cb755e21,15d0061697083587b74fdfa08d1f7852,53b10ea42af13446810e941f3e1a77b4
148,433abcc1515c31c889658b7ff01f1c87,f1cb0017049f3efdacfcf5f661e049e7,cfdc90f27c5e33ae925c2d17b2dee895
149,42790fef903c3abb9c4e5366e78241f1,85452d5b5d9737a1ba14f9855762b4cf,dd3b28f35370304ca2b6da9ea6ae62b8
150,d6344e3d425d3a279995f9a3e1cc304e,5960042e99b53e5f97c26de3f2b83a8c,58c6f052096535e7b1bf22fd1dded227
151,8ee13690268e3ed793ec1588ac132e89,3f764d323181335889b9cadf79130216,e8eef3f4e4a336fdb20672adc7d6246a
152,b176b1eace4d3762a58290f60c54eaef,cdb3c3500bdb3a60b855ca24479a61e6,21aa7199227f3a6fbd853ee860a7cde9
153,7680cdb8c14e370f9ce6eee0f15d77cb,08004666f8b531ed94085ecbb594ae58,7f789dea7b213873a84422963360517e
154,587becc0ce2a32afabfd76db10dab41b,1970568d1a0539b5bd3cf821bac6bad8,cd22b200f0c031f9aac54ba1ca4f7d73
155,0f6b37f6b642394aa105c94901da4f38,ce52b33c2a743146a76d51eef6ce8dd5,8f0109ab7d7033a3b1cd813176942407
156,a80ad1f2639d3b6b8f17f377b5c18c6e,8eb43bed0ea73fc7a09a71b55ea626cf,86a38cde4c433ca6980703c216a32ea1
157,2ce5fce34a00397e88da5ebe2462a99c,0438ddf99dc637b099c7c352a8df2e46,e98b3c4e95d73cffa0b9b53eea1ed2a3
158,872b59b6412f3de9ad2c1a04b63e9e20,b6f67eea53043ccb9f90104f502c5b4e,12ace14aa125368db8a059f3786e840f
159,70268408841a34759eddd5ff7477af10,798bb4d5640939e4b3f8fb577ac25c24,ef9aa644d8473676a5e6ad8c1373201f
160,b094f29ce2133db5a2e1c86a18fb6967,cd392cb10afd3023b440321af3f1c492,6c86722eaa6534ca9e6bf574ddfdaf6d
161,5a094c43c4083a84ac697dce06386c83,f9e9485f686a392a9e851c81b3192c27,e93db4947d14309bbe343dbf15f0bb44
162,1d1fb907d4fb3239a8242b44fc52d2d8,6bb3e7d345d73369aab0b0a6ce2859af,1e6a992463f5352b8353af1b0c3ed24f
163,f20767e31a8c39c3a2f3ba6763202d5f,2f8ce499694234b8b91254c1bde7e0a2,4d2f51aaa50739a8bc96fb5df385a751
164,29528d5429a23ec59b61ec383d90ae28,9602f0fe2c5c39a5b32b85815589f03e,1e0e317bd0e632489febcd2648aaf057
165,4e89d22ddfed3c4b8016fcfd2b9b49ca,dcc4b75e099c3be7bcb8dd0f2e041319,53a0fb2d1dde302d8031177231164b7b
166,3e583cec3fba3377bd613f935abb45e0,71b766406ece3099b1d001684ab08120,8d679e0ab7073b9bbee03b531376f534
167,f9bfab81099b393f9b42fe4f2328bd68,e1051ae43ec53699a3cde48b6ac50fdf,a67a9359f09534b6ba2b72a35fec9c0c
168,ade3f9a8e8113fb48dd053d62ea0a2c5,bb6460d462633ddaa4a13d8bd59689a1,1d9120094e773e2294c9fe21d9317b15
169,e42d65e8305e3f7788c8d781ac594786,fffac1e3af28390d9ebb12e35b067c8e,49c32e48f4e3347fb0cafa595798b7bd
170,8160a6b298bb329c9332e132b5e82c7e,3c5099980f0a3a2fa236b9451252de66,06efc8ad33f93d12bd9ef27d7cecdb57
171,c1e5c280fc9337e09679177dbf6e2342,736708b750d433b3a9b9c22109f37a66,cb32f86ddcb238cd81df77af0a266a41
172,fa76192fc8f036fe86a53eaa5bc9159f,7f9c8676809938d081ae07157dec9f12,76914b037a9f343dae88dd74eb71160f
173,2c48fb147a9536e1a54fed9fddb8e604,e8be612e827d395bb1dec91095fbe779,ada70a1f7f88399680adae56d24e13b9
174,6bf382f3521a3eb59a4cb131bd61cd91,d6003bae30f43199ac0710f70a35af46,11cca8f6c2ba317bbc012a5b2f13266e
175,be749ba044843a76ae1c70a6da36aed0,220a4b03b6e03346886a81384df4f5f2,4e490642c58d3569a55c02a0706f1952
176,94bf15a6e6b6326d9a4a47ac3b185236,2449fea9de11362bae7eb7ad73b55a6c,434ea2849d773153abd0b00ff6837da4
177,ac0477d67a653e0782c6a8f3791a0277,61e51b054e6539bf8c0e1b2947dc620b,cf5b6b23203c3bbb8a359c0190cd275b
178,a03c6a97566e37a994a6359779e11346,b1832cfbca833851a943828f79491667,be75beefba0638f79e7a8e6123172b63
179,692341ef135f3d738e8a087070a15a67,dac7d4d5ae00306cb559d1643a4cd749,25557ddcff6133b782230a449ae2f761
180,6dad9c2b63ee3d1a9d9a7a707177d0fc,afda114bda763ac792c13ae99cd064b5,104b0975b63d306aa3cc55ff2c5e71bb
181,fdfc75f1b8b9315494175379ce8692c2,5a560ddfe34b37eab98d04322a2d9d4b,f81ea187f6f93bafa338f0389be01e37
182,cd71407cc3f73b2aaec6fa768fdda1b5,84bf27cdbd063aa1acd8633e044da9bd,472beab096083a119c89adad8ef39ca4
183,75d5f8dde64233008e28fbd465fbe139,8c4178b57c5f3c268e11639412d13789,2b972a47bba332078c90fa9e736a85d8
184,e6d660b70c9c380d93fc41ec007aaab7,8171e0219a5a385c89f5e0f45542ae70,2a6bee8823413dbfb0ea9a3e22ee6eb3
185,5c8816565d723eeab8f4dcd6fe58106a,e9f462a07180330c8f154861fcea1b9c,a1c9c1a011a7355d9b10c33a99395068
186,c1961185502d3169955f417506874fab,198b036fd349362693a32ba70da8fc24,a01ca4c36bb43a5082fcf30e5fcc5530
187,dc0d74bce9a43c038bbf3c950324dde6,066c822d41af34eea40df29d8abcfec8,fd54bcc4300d353f93bed2c53d84d7b9
188,fb8b95d5b65b3a0585dae514a1b1f649,5f6262289f52340cb0b22c99c891defe,e2a0f47e882c39de9eacc123afe3e697
189,062df412320337d086fd4477552d36c1,6e26c13109303fa796a87a56043b17d8,c25e5d14c2fb33ef924d4623012ff9a0
190,90842fe8aa9b352daca4444a99268e77,ac88b54296e733b8a5d0009b713035b9,331cdadbece1331b8bfe459716824290
191,4bd99c17448131609c325cb67bd793a7,6b267a363bbf3efb970b3325c50ade22,24aa625cf24e3aa38ee458f5424ab087
192,557b3e5caadd39f7b7a91c5a6b6ea831,bfe058bc76ea34f7a4e48ed338d19f64,f2de073f85963fe38e5434ec8cb68336
193,cb94e8167de93beb9052da9e198cbbd4,b11ed9b3f0a2357585119acec940b6c2,572cbe3ed7d0325b90f29b6d13b0b7ad
194,4ab7e299fb783293b36ac8409c02e259,90fed673be3733b0bf158ce07d6b815b,4582c42b64f630c7aff42711696ef433
195,de169dfd9624303fadb111500972c5fc,9949dcee9b0434bc9c6f481abb8b4f2a,50e16639b63b3869ae937da4120984ea
196,63e84c970cca30a0bfad9a33e5e1bb5a,7127f90a0f53339da2d5d78729753f3c,aa7a489c90b238baa00ca02e8ceea67a
197,a572c6d5472b379294392c8b0c3afce3,93e51c9aa37534d9be2908aa122bbaec,7c022c6e3fbe36fb9fa5e1997117ce23
198,4b48ae6726673e6ca5da73a947d4eeb1,7c1a51038ed93d35900207fe7080b8f5,c9c5168dcf2f31de9eae49d266ae05ea
199,b830fee21f4c363a9edd6d4da8b78eb7,db9d7f53017135b9a7beae0458cad164,2780203f8e13368683ee7fba893322b5
200,cd8d3a2c71233283bd3085e4e96457ba,09663850d64f3e6aa40a22b82c9cbd4e,c3b3dfee78a039d18027dfe1c7e740da
201,31f57b20c548332f90f49d7dc974f392,468966b539203b12b7061c684443d9c8,19efff4e15a53618a868ddb6024b712b
202,84df7d22f7ea39728dbb9faf34eb55cd,6a0ca259e70f3352a61d42d3ad3fa225,26d2ad2279aa310db1374f7363e96920
203,402f87e37efe3392881e1317e9de6013,dfe8553f8570323aa73055f9f0d4beed,9a26601cfece308e904d4270b6fc6801
204,99466001bbee39e0b04b99b567ecbd52,3e41e8e08aa03902b1cf9c81e108b8d6,62ea2f254ee630e68588b5f36ae6dd82
205,1e9ddc3ef56f3c94b5387eec9939e9a2,fc43eedd73ae36d89b55f36825a923fb,52eb24f94c823c3685ba19ef4065acc3
