,train,val,test
dce8404c7b7a3200a26d111d667dc82c,True,False,False
19c95dfcf2d83883be0c400865458e6a,True,False,False
f29fbd2d671c37d69004f420842bd5cf,True,False,False
7f379eae86bd37f5aeecaf24c1aec3d0,True,False,False
fa0f40e97bef34918f6f61caededc748,True,False,False
356e2a4e58833331b72827d60cc66d38,True,False,False
46b09fc57d913dcca98d2eb09498c003,True,False,False
15040c5b2c513d519056b2b0a261b33d,True,False,False
c3951c7f34c63ffcbe9ee6da212df363,True,False,False
4fd87a22114d30c78cd3c32f1ebe5909,True,False,False
435dd4aa3355348dbd151909e052c67e,True,False,False
d2cdc570267139a29ce9146b4a0a4f9d,True,False,False
01914a56bbf0316eb53d6d7bd6b56921,True,False,False
a7b7b066711531b690564a1ce397b407,True,False,False
31b6bfe087f83607bc1a15e91ff125ad,True,False,False
a35483f58de633638a48111c19f12db4,True,False,False
0fc63a4f79aa3862ab75003c07ecdc52,True,False,False
0cb95ee0bce23b29985d4794e912ee17,True,False,False
cd619bd94ed8355387a712f7cecb426e,True,False,False
f15ac872403a30378a2353b507b5df5a,True,False,False
75266eaf4b8c3ba599c44d1af1e157eb,True,False,False
402a2af71cf43bf68e5bb080ed05f23f,True,False,False
506950a7e2e936a5a9dff83122c2bf68,True,False,False
c52bf81972d430abbdf1a6cf9a6399c2,True,False,False
26959802cea13715bd249968ab12d543,True,False,False
aace3dcff8b131c68435a126ce9049a7,True,False,False
fe453897d1923847a6525c95c7d84b66,True,False,False
0fdadd65c397335ab8d235b562579a53,True,False,False
0b1330b1623d3eb6a490f5dc3bc63eb0,True,False,False
0e4e39c1c0493d628e78a84bd831dee8,True,False,False
0e9593eeedb63336a1b6637cae49c6a5,True,False,False
52853c7c4e8032b38dbf8ceac3079b42,True,False,False
321a2f2fd293371ba8f17226ed80f8ba,True,False,False
df766b01434b34ceac58d6001981d6a2,True,False,False
c2563f40816e380cb416f74038c0a96b,True,False,False
810671b9ff3f35d0bf4976390c590a5f,True,False,False
ff6a51e183393aeda7507d6bc406de98,True,False,False
5ae3ca06e5773777b899b863f35d74ef,True,False,False
a17677a5e218306ab32719193c49c5e6,True,False,False
0c64712bb6e333a591f6fd649e79adb7,True,False,False
29a5f769c32231ff9a3eab6050dd0f1c,True,False,False
eafb983d233435f6992b374557885a68,True,False,False
dc9b0107666836478956cd4321b352e6,True,False,False
14800c8e2caf39e09309eab9b568b288,True,False,False
bc6abc2ae6863bf2be2410de3017c32c,True,False,False
0d73d048a6d13666b5c918ac14a26497,True,False,False
5b15ec0604f23398aee8f99f5ddefe1b,True,False,False
730a998305e43505a1206a1218176345,True,False,False
0c88fc2816993a79aef61cce7fa7b3ac,True,False,False
d5c955c7207030b9af51027ace069e24,True,False,False
ed8234eebca738e481b71ca1fe7255ff,True,False,False
faa0e8f863be376ca1672caebb128b11,True,False,False
5c79df7b793f38df9aeaae96f0641f81,True,False,False
9a115df29b7935099e737c88144670a3,True,False,False
207a819caaea303a9a591914841be41d,True,False,False
f034d35b5f4e3812b44e5c30827eb7ef,True,False,False
446b6630d02a3ca7ae7cd5b7a8c983ad,True,False,False
ebbc811aa8773fd1ae5a208cbf071e8c,True,False,False
6a3023c01cea3c8fbbc51871cbd29df7,True,False,False
8d4d8f8dc77e3a109b21bdb5ca65662a,True,False,False
5406063115523885801f37708a9b31cc,True,False,False
9950f920dd31357cab9e0d8b67655a87,True,False,False
ada7f2621f99372d9c404fd33d6211ef,True,False,False
a8eb8e2b282536fda184e6b067a8048b,True,False,False
adf26be083b73789aecd13ef3ee786fd,True,False,False
cdb082fd822b3755aa9ac3e5877d5ec9,True,False,False
2780203f8e13368683ee7fba893322b5,True,False,False
20b142afcf8a3e18b61560563c2d6cf2,True,False,False
dd6d5a52630539918a082c725b8adfe7,True,False,False
4aafd1c9e1143eda8c12955c6a123ac2,True,False,False
a16b2dc54ca03c81b9a15643aef9e260,True,False,False
62d9f5d07cbe353c90024dbc2b257a94,True,False,False
81d1765b15d33a3c9645c90292a4cc87,True,False,False
85b5fdb08005376fa1869fedff31e4cc,True,False,False
c982fca7fad93c83b400d257e3a243c1,True,False,False
b6fd102234823a118d331e01cb3a6d85,True,False,False
4329b9714aff31148038a29f0cfbcf7a,True,False,False
186a8bba09be3930a4ae79ac24ef3f7f,True,False,False
c30ad2d229a83b0cb6e91337a8ecbdec,True,False,False
490e5e4accd83643a10675d0dfd0d317,True,False,False
24fbb4dae5a13e6195c19b57feb2f6f9,True,False,False
47d71f86707d3337854b08f6db1583a6,True,False,False
9eaef28a81433de89541cc78a80351b2,True,False,False
7006d756f5233caf9e385b773b98fdcd,True,False,False
419be16281f23fe2a6964bc2c61c9616,True,False,False
84c7cacee1a63986b56d7a80a73676d4,True,False,False
4b46e6a6567237dc9b8302c8ce58fc9e,True,False,False
a48fd0ae07d939ec9ace1c6bda4e85e9,True,False,False
0bd96d7180b73dc1bc671e5013761ffa,True,False,False
7f2e2a8e29cb3cb9a03c4999289a57ac,True,False,False
e0804577039d3d70bd228d9ca046d9ff,True,False,False
b35c07f367743252b9ba53ff96b9074f,True,False,False
baedf2e749103943a4eec6fb937007b2,True,False,False
e81138d1acc736d79b2bda133174f1e3,True,False,False
0be27d4809d73091b5c54e577f50f4b5,True,False,False
0098b60cc2363aa28f4eabbc4f663a39,True,False,False
452cfae64b843745a42998f4d5f43471,True,False,False
44f7e92a4bc13612bddde7484c6063cb,True,False,False
f1546df91042331995dd0b32ddcc25f5,True,False,False
b30bf3bd25033d2482741113688bbdaf,True,False,False
1e0e317bd0e632489febcd2648aaf057,True,False,False
d6344e3d425d3a279995f9a3e1cc304e,True,False,False
b176b1eace4d3762a58290f60c54eaef,True,False,False
587becc0ce2a32afabfd76db10dab41b,True,False,False
0f6b37f6b642394aa105c94901da4f38,True,False,False
a80ad1f2639d3b6b8f17f377b5c18c6e,True,False,False
d963f30139f63bff9ac3ac7c4f9c9f9e,True,False,False
2ce5fce34a00397e88da5ebe2462a99c,True,False,False
872b59b6412f3de9ad2c1a04b63e9e20,True,False,False
b094f29ce2133db5a2e1c86a18fb6967,True,False,False
b563c619fc2d306396e14db27b488290,True,False,False
4f7dc838676f3b878854ef253d8ea8a8,True,False,False
efa0e19216563a36bec1a6353f200d2d,True,False,False
f20767e31a8c39c3a2f3ba6763202d5f,True,False,False
29528d5429a23ec59b61ec383d90ae28,True,False,False
3e583cec3fba3377bd613f935abb45e0,True,False,False
a6774a7ccdbe34c2a97a02426f75329a,True,False,False
ade3f9a8e8113fb48dd053d62ea0a2c5,True,False,False
e42d65e8305e3f7788c8d781ac594786,True,False,False
8160a6b298bb329c9332e132b5e82c7e,True,False,False
e19488e572e334908c959aeb202046b2,True,False,False
c1e5c280fc9337e09679177dbf6e2342,True,False,False
fa76192fc8f036fe86a53eaa5bc9159f,True,False,False
6bf382f3521a3eb59a4cb131bd61cd91,True,False,False
393548220cbb301ca34f7b8de08363ec,True,False,False
be749ba044843a76ae1c70a6da36aed0,True,False,False
94bf15a6e6b6326d9a4a47ac3b185236,True,False,False
cc16e8bc489d39cbb68aaae2b31e689e,True,False,False
6382c7a2c6fc339c85c6e01c29c2909e,True,False,False
a03c6a97566e37a994a6359779e11346,True,False,False
9777f8f15f6a3da19526aa12e708bfa2,True,False,False
eeb61cd834533d44b8aef51bd9cbca63,True,False,False
692341ef135f3d738e8a087070a15a67,True,False,False
6dad9c2b63ee3d1a9d9a7a707177d0fc,True,False,False
fdfc75f1b8b9315494175379ce8692c2,True,False,False
cd71407cc3f73b2aaec6fa768fdda1b5,True,False,False
b0dc0389b05137e798ae268068b1f9bf,True,False,False
50e16639b63b3869ae937da4120984ea,True,False,False
90fed673be3733b0bf158ce07d6b815b,True,False,False
fe785ed79dcf3350975143b57cdcd2ba,True,False,False
d1116ed5a5e93d4d9d70cf6d7fcd51c5,True,False,False
5c8816565d723eeab8f4dcd6fe58106a,True,False,False
c1961185502d3169955f417506874fab,True,False,False
fb8b95d5b65b3a0585dae514a1b1f649,True,False,False
0fac54ae9a5732659b2d855bd4d9ae86,True,False,False
062df412320337d086fd4477552d36c1,True,False,False
229d520b5f6d39bb8bb96580d0927df8,True,False,False
4bd99c17448131609c325cb67bd793a7,True,False,False
557b3e5caadd39f7b7a91c5a6b6ea831,True,False,False
cb94e8167de93beb9052da9e198cbbd4,True,False,False
a01ca4c36bb43a5082fcf30e5fcc5530,True,False,False
590e98b436c834278c5dad8d4585f114,True,False,False
4ab7e299fb783293b36ac8409c02e259,True,False,False
de169dfd9624303fadb111500972c5fc,True,False,False
63e84c970cca30a0bfad9a33e5e1bb5a,True,False,False
a572c6d5472b379294392c8b0c3afce3,True,False,False
4b48ae6726673e6ca5da73a947d4eeb1,True,False,False
31f57b20c548332f90f49d7dc974f392,True,False,False
84df7d22f7ea39728dbb9faf34eb55cd,True,False,False
402f87e37efe3392881e1317e9de6013,True,False,False
99466001bbee39e0b04b99b567ecbd52,True,False,False
d92c551bb46931e8b77507ac5b5e5bd3,True,False,False
76914b037a9f343dae88dd74eb71160f,True,False,False
4cde9483d8363df0a850de5f0164063d,True,False,False
2dde52473227318389aaf9eb938b793e,True,False,False
46e6eebc22cf3626a6f4b7e8d6b742e3,True,False,False
c7c8604e6857398fa6c19f71f6a45feb,True,False,False
841f096675f8338e8a63f0356e556d88,True,False,False
fe8a7c73b81d3a1281775f7f755e1b56,True,False,False
c420336c55a535c1a49ce19b7dc2f048,True,False,False
4cfe1d5be6a934bb9aaffe8ff5df4356,True,False,False
759aac2933b536b1adaf4c9bf022f402,True,False,False
c2888944d97831e88b62cee6397a8e5e,True,False,False
9b4474f05f033201ada3913e9a5702d2,True,False,False
bcef3aebf3123ab898814c1d879b7ffa,True,False,False
9f54e54f57743744be988d9d6aa0afe5,True,False,False
cc695d4655e339ecba44b3e995f6f491,True,False,False
9b3c4e4565153196b64bed6df307d9c2,True,False,False
8a118e41e17b32f586c6c1cad779eee2,True,False,False
3a93b6a119cf3ae0ba74dc720bcd72a6,True,False,False
0063b73eb05139f6aac855e858833e52,True,False,False
45bda695b9e93e919a73d8f13425f031,True,False,False
0c6c7f9b8bc43c61ace3ca46bd8275dd,True,False,False
062c72f3b8133db9a308022a585956e2,True,False,False
3688f72a3aa636708dd5da1d5e074b5f,True,False,False
35043bfee2fe3ca2ad96e996601ad4e5,True,False,False
ef9aa644d8473676a5e6ad8c1373201f,True,False,False
f6327551aae33c69bdc6af6ab6a140f6,True,False,False
aceb87937932322ca001d18b075a8509,True,False,False
d31332201ebf3fe4b0ba2f90545450f1,True,False,False
df701146125e3ee2941ed039fb0e7a5c,True,False,False
9a90705864573243800541265865a4ce,True,False,False
cdefa4e41ad439c3b2566d5fb0c47c2d,True,False,False
82fde369aa84301c82c55c2ade52241e,True,False,False
4b027bd4904032f2bbde2da1b6e3489d,True,False,False
1949833c60993ad6aa923bc93ea57dd3,True,False,False
08d6a554949239b7a64becfa1e2fab08,True,False,False
0548d0f73c0831b19965741eca72cd25,True,False,False
d47c8050645634f2b29b014056a0f81b,True,False,False
ff3cc7d723eb3c7991e3356db1444e56,True,False,False
e6f104a8554d34218892665d07f7e5e0,True,False,False
1ec423a728a93cd1a61107be28b268f7,True,False,False
c8ba5571e0ee3cb7971e22ea7caa5b0d,True,False,False
2cf3e40741f234d7a8804331da69a4a6,True,False,False
403a7b44e6d934a0923a7924f097f874,True,False,False
7776f0f20f2a33b9b52deedac76c201d,True,False,False
8171e0219a5a385c89f5e0f45542ae70,True,False,False
1b838d31c5563fdfbde26b2804f0827a,True,False,False
58321638d6c334179bad22436d6d6447,True,False,False
fb264c2fb8043282a027e16e16479ec7,True,False,False
d75bb4fb75fb328db3fa3901b6807f4e,True,False,False
c71bec570fc73475b9b7279a0da98c4b,True,False,False
2ab6f78a5a773a6bb7f2ce5324b31f56,True,False,False
347d1101b2e93dd385a447d8f02ebfb8,True,False,False
f4df67a3389e3150bf0a504e8ddcf1f9,True,False,False
e70ecec42c0e39dca7f1d99fa8ff27d1,True,False,False
5fd566b947e938ca8eb461c89c573f51,True,False,False
a0192fd3019f31f4963c1c6257ce0a12,True,False,False
d36204ee75da3d5cb5e8f12e17815427,True,False,False
edabe4f52f2f3ad5adbc977eb4b2d708,True,False,False
997c996cbf933ceaa1d1425140355686,True,False,False
1da60695e71933458834eeb3ae879734,True,False,False
e715da09064e398fbd0a580aa558bfb9,True,False,False
4582c42b64f630c7aff42711696ef433,True,False,False
a7e9e792e05d34a981efbbd4306ab2a0,True,False,False
98d93f9781d93f2cb3c69c44ba083d6d,True,False,False
ec78d198ef553531aebea6c230330a48,True,False,False
c2b7174383f23af987062d4f15d4d280,True,False,False
0419eaf06cd038109a38f38aae7eb77a,True,False,False
04be289bb2f73dcb85d5b535e3dabf0f,True,False,False
e63a8715001835ffa6a2d610a77aab2a,True,False,False
bc6f7eb27aef3810834a04b7f5a1092e,True,False,False
64a6db65c63e3e62875ade8167c58ca7,True,False,False
66b233345aa83e4e9ef06f5646f76904,True,False,False
8361420fd5ca3e3f8659de23fecea76c,True,False,False
90189b72b83633148b8380fb31da9e6e,True,False,False
0f2a6f98055334248dde1fac6d792446,True,False,False
da109c311e6030d99e4c66da327d0cd6,True,False,False
031137e43ecb39acaa7e923ba1aac100,True,False,False
83fc1fdd7ccb3bf1a0d47e081233f646,True,False,False
37aead875a3a3484a9aefedd66721010,True,False,False
d145118b90073b4e9d5a4fc642ab981b,True,False,False
1ced61a3db853faf953b53fc39479d53,True,False,False
4e041a6fc65e363ca95f0cdafb0fa78a,True,False,False
0b3c6e6e418a3cc3a9a780f9912395cd,True,False,False
6076af5eb967368da0a20034899c624e,True,False,False
018e728aa6ea3a118a667455dd80fdf6,True,False,False
b24a63a88df739c6a46e6b7eb5ec5f26,True,False,False
ec1abc369a073a2fa4852cca3f5eebc4,True,False,False
90ec9bf9abc63be48505d5ae66f54733,True,False,False
4b04273552783625b114110e30c4a7ca,True,False,False
04fd0d9a38193585901b39602e9fda1d,True,False,False
8d7f1ad1d1483d50bc96e58dcb00b56a,True,False,False
0fe2930b355234628aa10a0854eee1b3,True,False,False
c058fbe0b4a8352fb6d64b4b29018fce,True,False,False
a2a38520c1643175ae237bc8ed461dd9,True,False,False
325623126b9e306eb9716f81d1876647,True,False,False
8bdb173cb8053655a740105ee5d64a6f,True,False,False
bac3aaef19b8396fbd3a5b5e3e2ddd36,True,False,False
6193868294563b8c9d181a00f53eb3c2,True,False,False
2dfdfe4375e232ff9e23ce7a4f377e9b,True,False,False
8ba6fddd65883cb5bc4ddfa14cbbea17,True,False,False
519bbe1923b436a991214999357c9029,True,False,False
5cfb53c5c75b303d9a322316274d4b6a,True,False,False
6a2512f3fb533315840a4965fa91750d,True,False,False
9245537a1c613c6db2e41c5cd30a194c,True,False,False
92517c409de134dcb0699a2e01e8dd65,True,False,False
068220c4daf0371abe9e0a6b55d4ab33,True,False,False
8e5da59b0feb34a390742023e685c816,True,False,False
817a77a7ba923646a7e3dda1c36f35b1,True,False,False
0677625d548c3f2bbb3f36ab4f053eba,True,False,False
ebac82079952338c8f25d6b91d387595,True,False,False
25557ddcff6133b782230a449ae2f761,True,False,False
70b1a3cb07633ba3a7ab68bb0c2b343c,True,False,False
c4d8b8d4e0723c50954513a7d13a1677,True,False,False
b0af78003de23a4592ce29452ba3f6fc,True,False,False
a6e6005bc5c4356ca251d760bef5b40b,True,False,False
71b766406ece3099b1d001684ab08120,True,False,False
92220e078d9f3144ac04d2379d12b64f,True,False,False
3b045459a15b38ed8fbb75146ae248e8,True,False,False
fbf58c7b0496384da0641b855a8d3465,True,False,False
0e3347c5a08f344aabc31bcbc1cd72e8,True,False,False
9842b3b8c84d36abb581d268c7710d23,True,False,False
a8b13941ce8536bbac4b13c0e25ff7d6,True,False,False
3b6d1fc20af735288829067f2cc35b4d,True,False,False
ab0b1ac022173c1f8e08e6390befa09a,True,False,False
eaa9d9daf97c3541bca0544ba2c36567,True,False,False
bd7030b5ca3e3e36970ae5009e71e7a5,True,False,False
916fa5495ed63a218a0b82937ae3d96a,True,False,False
d18dd813fae83bb88a73da902b583682,True,False,False
5112ee4630fd31d7a3d51f3564980c18,True,False,False
2c35411bf3ee3d24bea87847ff349190,True,False,False
5756403d5d6739a4a610c6f38de944fe,True,False,False
3b3253a85b2034a39290a72501738b32,True,False,False
1a24f21927bc33c99be70f3e3b37862f,True,False,False
26ec1579e8983f05a4f25c64eac1f934,True,False,False
f4e0d63a24c337cea0c5c8857a8bca0a,True,False,False
d2f9b04cfd703d06918030386421fe90,True,False,False
eb226c2d228834a0b2d09e3ce2f29587,True,False,False
79894c640681326f9b94394cd8f6c2d4,True,False,False
c2aca5c9d6b8334eb1c09923558be915,True,False,False
d01eefb2e8e630578b59e207727dc8a1,True,False,False
7d123e238fe0380db1c5f98211bf79aa,True,False,False
646e2f0455393b60ac1a62cb4c37a5a5,True,False,False
d43bacf07fd73726b308688952f1c2c2,True,False,False
e95dd10b5cb7393c85bab67b33f70e69,True,False,False
e1d1061cb93639de8580eaa0a5481465,True,False,False
f1cb0017049f3efdacfcf5f661e049e7,True,False,False
32c4a007745639508d4594803ec96cdb,True,False,False
ce65b03e00d232de927a4f407b250110,True,False,False
6c6e2778f0ce326cbfdf32a551966818,True,False,False
1479219c10de33498f1f46fd80f536c6,True,False,False
ccdc632bd87536f2b6416a5a9a1aca2d,True,False,False
36f697cc97243849b5c8a800e08293e7,True,False,False
61253b82d7ad37e5b988e56ac27ba8f7,True,False,False
0522151719973284af27a0b2fcb62dd2,True,False,False
2b38e0b6eccb391d9ba9bc978692e2b7,True,False,False
4a46c724259e33cd825919fb3ba380bc,True,False,False
13883e938eef33bebcbcb9dd01440b4c,True,False,False
770c831208ce3c169a10d8513a2c9477,True,False,False
8a46a45d7d1738c98e4d5f788126a656,True,False,False
fb207484edfb381eaf09ce53ae088ac0,True,False,False
9a85485424da3abfab16aea230c03dea,True,False,False
388f2ee5e3203913bbcba13142de6f66,True,False,False
2f836c4647d430d895aa81df5157b9cd,True,False,False
6384e1d3a0223bfc8aedb679035be2ea,True,False,False
4d38d7058dd03ec0b3ab8a6c378053dd,True,False,False
a9636e42251d32feb4cf3d4cd3260bde,True,False,False
05efb10d357b30d5b3ea622d493756b9,True,False,False
a9438990638e3e9d9b798fce2ff08d5b,True,False,False
18b48dbbe4d332d48c8ba2fd1fca5c15,True,False,False
8bfcb1cb37763ed79d4f86fb762c812d,True,False,False
5467a73addf63837b9ff4260fc2729fa,True,False,False
32d6f2323b3531db8526b11a468d118d,True,False,False
951384f194b43cf8b6fd0cb5b2872cc1,True,False,False
17f86317165a3944a44f07b506fb2169,True,False,False
a8da25c1fd4f394bbd20c1522d5e3d3c,True,False,False
bb9fcc4be2943761bd6869baad652f7d,True,False,False
c8f9ae5f5d3132b1a86b24a317f9639c,True,False,False
1358da1f16d13107be6c4b4d843caa78,True,False,False
5199ec8cc648369490ad66953a7c56e6,True,False,False
c4efbbf0ff8c3dca847f459749ec036b,True,False,False
1ab02d40e9b83dadaf5c288004b53939,True,False,False
5667077eca6e3894baf86f8abd9a36fa,True,False,False
f71f939eb54930ed8698b214d9124bea,True,False,False
edee18732b8837258c62b3bf381d3ee8,True,False,False
8fc2ee0fb884353692820d5896ca5363,True,False,False
805710a54ab037c4a8cb8e6ddd9c0895,True,False,False
6447f21d57d43b0da0cf6a5dc07055a1,True,False,False
c21e87fa8a263bca8cfab24595ce0930,True,False,False
5b5666137a7c3a9b84a8e03c565bf23a,True,False,False
3e209879c7c539e48184c0ab110c8dca,True,False,False
4db0fd5caaf735768d243c355419c3fd,True,False,False
3f764d323181335889b9cadf79130216,True,False,False
dfe982c603273d99a6b141ae91aa5c11,True,False,False
7650d9d4d0263cd8a294e9d3728565a6,True,False,False
a2dfe4aeb29833adba3df5ccdef36992,True,False,False
2f39ee913adb399198f76c0a20e9a950,True,False,False
f5627494f704351baaaa20b375779d17,True,False,False
28ca597e83d037098b7fdacc44ea93ac,True,False,False
3506297a5f3d36bca90b254c5908fe9f,True,False,False
6a7750cf7ffa32ce84eecb46e1e2faff,True,False,False
c34f623618a43059b5491ba13b3d289f,True,False,False
50ffd966cc9b31cf892cedf92dc86911,True,False,False
4c693c1a99b9386daf2d0860d4c61f65,True,False,False
f7a77e1544b23248b32594301528df32,True,False,False
a74068e0276038dc8d90d523ded7ac18,True,False,False
0710291feab0355c9476396c31b490c6,True,False,False
05efa536c7e636b6b0d4e9467c44a2ed,True,False,False
b5c3aa5a5f9036b6b22c33d770f7e4bb,True,False,False
8e27a7f584dc397695ba8165a0ccc5c0,True,False,False
03690ab3df7e337fb04c3e0441bb511e,True,False,False
a196c623d0193f8d8f09c1ef054c26a2,True,False,False
3f4fd363912b37ab954c49188d291bdd,True,False,False
30978158b78d3a468a78f2b781d33611,True,False,False
ad6159089dde3d3cb049405646818d97,True,False,False
878cef252b7c3daabd57cba57c78674c,True,False,False
2d7e293e844034d79edf8a47b70f05bd,True,False,False
d6014c98ea26344cbddf0502d547f800,True,False,False
9bc667ff1c463838a7a28123b63219af,True,False,False
32331140854a36a3af4d31f4fc9d37c4,True,False,False
1f3c3756b983350fb68a1ea42347098d,True,False,False
602ae88ff2de3a72846373c2ff023a05,True,False,False
86e024264d663db4bfad570e7a9bfb1e,True,False,False
747656df035e373ea2fbe86e1f4c6195,True,False,False
05ae81c9057634f3ba5c1dc26388795f,True,False,False
f08fe61b6d7233f9b43b76882696eb83,True,False,False
98fc109fa7413ec18976fd2ffe463f1e,True,False,False
1201e45626c43fa59c78ac5eb4932fb5,True,False,False
63b1f61810c73e0e899e6c10a542fbc6,True,False,False
d51c14da7bc93a299612173349b9b29c,True,False,False
b6d9bdb6280d3437914fd97e3af582ee,True,False,False
fd412ce197ba30b79818a0a1fa516d0e,True,False,False
3d6f654906a13856977a7d023755ff3f,True,False,False
a5875add1b683ef18ce6be21398d4e83,True,False,False
c303ae68dbbf3c5591ea7d6b55bb2de2,True,False,False
71bde880caa53330800b941596cfe9ff,True,False,False
902f7eac1d7b3c7fbe22e22588c14331,True,False,False
19619055dbd83bddb999ffa9c8d08d35,True,False,False
539b0329f4e13d1091d6f9d6eaa1f5cb,True,False,False
7a7f1bd79931381c9016c1dfb7c832b0,True,False,False
8f3f43b9727b3c039490cbbae992840a,True,False,False
774399ad69fb3bba8e0a21524f8dcdc9,True,False,False
eec1bf336a8f318e84a83845f528f998,True,False,False
585cbac129d737a391bae893879fd0a5,True,False,False
29cdb7ec4d493c668c0d865ff894747c,True,False,False
39a9c8a9ca693f7aafd8c4687fad81a1,True,False,False
bef516317b9a30758b97fc161acd69c0,True,False,False
4f06387a310a3b47b46a6b05957ab677,True,False,False
2188a92e8cf73594b1195fb0bdf71eee,True,False,False
79fc45fe13f739a59d298f548372e2df,True,False,False
a96f7ea39e4a371bac31dfa1bbe43abc,True,False,False
adad46d9a6083d068105b55a60a93435,True,False,False
2bf6748960f73e1bad5938fd24e2c885,True,False,False
9436e16963123f44b9c38fdad3175cb6,True,False,False
e4fcb852c3d1365c9cc82bd7498749af,True,False,False
ac326686cd6e3096a3a7c3495ecbf267,True,False,False
66ff23608ad03a02839f32d423427a6d,True,False,False
568572b8b44b3aefaadedbb8a8aeaecb,True,False,False
e4df35d730813ab391f25c09c6558403,True,False,False
6f3632a317bc3c31a56aae2719838fe2,True,False,False
0fc4d2a0e8e73e2aadc724740c05f8cd,True,False,False
69b9cab96591318a812078b952af8a81,True,False,False
ad62244ee7f33d5badd7280a66566dfd,True,False,False
48548fe8a2e63dbdb1a55bf0f384a167,True,False,False
7d9a8aed48703d969edd6592879c9810,True,False,False
60949c5af19e3fb1b884be36865e4a5b,True,False,False
996663d0d8fa31cc89c06cd1b78038e0,True,False,False
62bc53a65dc238b3a87971d2ec8c355b,True,False,False
a91a573a208a3215bc042a00eebffc37,True,False,False
7274938a04563b008685e448cb92f3a4,True,False,False
63b2bd4ca6fb360b9a1b7fe0c20aa080,True,False,False
12e79213bc753a73905eb02762109c0a,True,False,False
89b8232ba0533f84a632e9561567b9a0,True,False,False
393c4e214fd034348d6c530394e3a7f4,True,False,False
345cf5d9d6443553b8d487cd6f630071,True,False,False
a5d24256b32934f49a6d22376413ac62,True,False,False
7186a597621b3f48a9165956a84e81e4,True,False,False
cb4d44fa132e3c9b8607287bc40d772d,True,False,False
68d71ba334b134638f2bf34d2446bd3b,True,False,False
328a1acd1e4c326fa97f28a4ced66e0a,True,False,False
29089c0b9524383192190bc619fa0648,True,False,False
99a069e674f336938e08133d77f5c68f,True,False,False
b8395b7ab75834b48a79420b2239879f,True,False,False
e956c8a3641335b8a3b95372a03388ba,True,False,False
074e2440acd834bcafc92811eb09d0df,True,False,False
8af7efa7e8f032d1b86c75afcd271ec2,True,False,False
24e17408f4ba37539c6f7e30f5d0368c,True,False,False
2c4a4a642d6a35258be794d3d15489f7,True,False,False
a4616cf71aaa3408bdc0a9a84ad328e2,True,False,False
f9984d57d6773f83a5ad348c121badb6,True,False,False
a57846470ca63ebabad4498292d1e50c,True,False,False
b1832cfbca833851a943828f79491667,True,False,False
f2e53eebc41f39a8846b6b1b45d942e8,True,False,False
bbbe53e5ecee38d4bb71aaa1938c411e,True,False,False
abfaf64538703609ad62d9d07a4ae0b4,True,False,False
c692fcede95736fe9d74c6c60f9afe63,True,False,False
8014742546bd38f6b6cc3baf450fd821,True,False,False
c4bf1433d3a13a04b0cc6cf83d9356dc,True,False,False
